,p_sah,p_sdh,targets
0,4.885504722595215,-5.218897819519043,0
1,4.041894435882568,-5.0119524002075195,0
2,4.12913703918457,-6.049566268920898,0
3,3.490532159805298,-4.019551753997803,0
4,4.939335823059082,-6.962584018707275,0
5,4.783717155456543,-5.745274066925049,0
6,3.252629518508911,-4.679779529571533,0
7,2.930356502532959,-3.6780667304992676,0
8,3.1669445037841797,-5.332143783569336,0
9,2.502467155456543,-3.0684878826141357,0
10,2.8085179328918457,-3.3644614219665527,0
11,3.1089978218078613,-3.748533010482788,0
12,4.525677680969238,-5.286750316619873,0
13,2.8540709018707275,-3.805148124694824,0
14,3.64331316947937,-4.672374248504639,0
15,2.610060930252075,-3.867929697036743,0
16,5.421860218048096,-5.974093914031982,0
17,3.542771100997925,-5.1997151374816895,0
18,4.861874580383301,-6.173588275909424,0
19,3.702562093734741,-5.832780361175537,0
20,4.547192573547363,-4.899743556976318,0
21,4.218052387237549,-5.4511919021606445,0
22,4.231710910797119,-4.500748157501221,0
23,2.414031505584717,-2.904362201690674,0
24,3.6940500736236572,-4.190738201141357,0
25,3.7094621658325195,-4.878472328186035,0
26,0.4248425364494324,-0.3000759184360504,0
27,3.1613316535949707,-4.115387439727783,0
28,0.4248425364494324,-0.3000759184360504,0
29,5.51350736618042,-6.9451775550842285,0
30,2.3713440895080566,-3.040400743484497,0
31,3.0119168758392334,-3.0168967247009277,0
32,4.488528251647949,-4.6357808113098145,0
33,2.8294763565063477,-2.854097366333008,0
34,3.755635976791382,-4.716037273406982,0
35,3.711294174194336,-3.8219614028930664,0
36,2.5797982215881348,-3.1085307598114014,0
37,2.491137981414795,-3.4503941535949707,0
38,4.5422444343566895,-5.882411003112793,0
39,5.520176410675049,-6.187046527862549,0
40,3.957467555999756,-4.2238922119140625,0
41,2.6638457775115967,-4.054875373840332,0
42,3.8048903942108154,-4.290914058685303,0
43,4.498898506164551,-4.676605701446533,0
44,4.71669864654541,-5.564081192016602,0
45,1.859855055809021,-5.301026821136475,0
46,2.6806318759918213,-4.0268940925598145,0
47,2.976740598678589,-4.40733528137207,0
48,5.052885055541992,-5.901403427124023,0
49,3.531568765640259,-3.787966728210449,0
50,5.062259197235107,-5.401352405548096,0
51,3.4910683631896973,-3.6381189823150635,0
52,2.4060938358306885,-3.4568681716918945,0
53,2.543478488922119,-2.815117120742798,0
54,5.3864264488220215,-5.148862838745117,0
55,4.096373558044434,-5.174466133117676,0
56,3.09639573097229,-4.14375638961792,0
57,3.1572587490081787,-3.5888450145721436,0
58,4.540463924407959,-5.168920040130615,0
59,3.4309885501861572,-3.7080535888671875,0
60,4.26464319229126,-4.146878719329834,0
61,3.3658900260925293,-3.550791025161743,0
62,2.5391528606414795,-3.1066322326660156,0
63,3.8442020416259766,-4.59670352935791,0
64,4.2631306648254395,-5.79234504699707,0
65,7.659209728240967,-8.532288551330566,0
66,3.187009572982788,-3.9965672492980957,0
67,2.8907933235168457,-3.569715738296509,0
68,3.515249490737915,-4.760775089263916,0
69,4.980697154998779,-5.757482051849365,0
70,2.6214277744293213,-4.138256072998047,0
71,3.4650588035583496,-5.000558376312256,0
72,4.052727222442627,-4.364809513092041,0
73,3.6733946800231934,-3.86375093460083,0
74,2.9570107460021973,-3.7631778717041016,0
75,4.962514400482178,-4.961428165435791,0
76,4.931109428405762,-5.698970317840576,0
77,4.06179666519165,-5.0766215324401855,0
78,2.4940857887268066,-3.1005845069885254,0
79,4.837409496307373,-6.758366107940674,0
80,2.899742603302002,-4.532309532165527,0
81,3.9036097526550293,-5.400198459625244,0
82,4.576231479644775,-6.424671173095703,0
83,4.097533702850342,-5.373952388763428,0
84,5.157449245452881,-5.150543689727783,0
85,5.302495002746582,-6.327981948852539,0
86,4.115931034088135,-4.387897968292236,0
87,4.541085243225098,-6.571598529815674,0
88,2.4631307125091553,-3.251739501953125,0
89,3.7439301013946533,-4.8176798820495605,0
90,1.9495503902435303,-3.8261852264404297,0
91,3.5831661224365234,-4.9141364097595215,0
92,3.5084524154663086,-4.3530988693237305,0
93,4.135754585266113,-4.682876110076904,0
94,2.443779706954956,-2.8133792877197266,0
95,4.235730171203613,-5.147458553314209,0
96,5.508968353271484,-6.018765926361084,0
97,4.507072448730469,-5.257899761199951,0
98,4.739237308502197,-5.540282726287842,0
99,4.14259672164917,-5.28008508682251,0
100,4.237077236175537,-5.090794563293457,0
101,4.374955177307129,-5.333853721618652,0
102,4.433161735534668,-6.347110748291016,0
103,4.009840965270996,-5.211201190948486,0
104,3.513051986694336,-4.904671669006348,0
105,5.800912857055664,-6.519871234893799,0
106,3.505610704421997,-3.9911389350891113,0
107,3.358280897140503,-5.165039539337158,0
108,2.7320237159729004,-2.5969080924987793,0
109,0.5809754133224487,-0.03394244611263275,0
110,0.5809754133224487,-0.03394244611263275,0
